task_id,task_family,case_id,seed,group_id,run_id,agent_id,round_id,prompt_variant,model_name,item_id,canonical_item,source_id,source_bin,query_path,first_seen_round,support_count,is_singleton,self_reported_completion,self_reported_confidence,aggregation_status,audit_status,oracle_label,oracle_bucket,reportable,experimental_status
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:113,repo/src/requests/adapters.py:113,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,client_certificate,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:133,repo/src/requests/adapters.py:133,repo/src/requests/adapters.py,repo/src/requests,,,1,True,True,0.93,singleton,pending,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:134,repo/src/requests/adapters.py:134,repo/src/requests/adapters.py,repo/src/requests,,,1,True,True,0.93,singleton,pending,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:145,repo/src/requests/adapters.py:145,repo/src/requests/adapters.py,repo/src/requests,,,1,True,True,0.93,singleton,holdout_confirmed,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:146,repo/src/requests/adapters.py:146,repo/src/requests/adapters.py,repo/src/requests,,,1,True,True,0.93,singleton,holdout_confirmed,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:147,repo/src/requests/adapters.py:147,repo/src/requests/adapters.py,repo/src/requests,,,1,True,True,0.93,singleton,holdout_confirmed,True,ca_bundle_resolution,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:148,repo/src/requests/adapters.py:148,repo/src/requests/adapters.py,repo/src/requests,,,1,True,True,0.93,singleton,holdout_confirmed,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:307,repo/src/requests/adapters.py:307,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:308,repo/src/requests/adapters.py:308,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:310,repo/src/requests/adapters.py:310,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:314,repo/src/requests/adapters.py:314,repo/src/requests/adapters.py,repo/src/requests,,,1,True,True,0.93,singleton,pending,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:316,repo/src/requests/adapters.py:316,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:317,repo/src/requests/adapters.py:317,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:318,repo/src/requests/adapters.py:318,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,ca_bundle_resolution,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:319,repo/src/requests/adapters.py:319,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:321,repo/src/requests/adapters.py:321,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:324,repo/src/requests/adapters.py:324,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:325,repo/src/requests/adapters.py:325,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:326,repo/src/requests/adapters.py:326,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:329,repo/src/requests/adapters.py:329,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,ca_bundle_resolution,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:331,repo/src/requests/adapters.py:331,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:333,repo/src/requests/adapters.py:333,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:337,repo/src/requests/adapters.py:337,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,verification_mode,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:339,repo/src/requests/adapters.py:339,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:340,repo/src/requests/adapters.py:340,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:342,repo/src/requests/adapters.py:342,repo/src/requests/adapters.py,repo/src/requests,,,2,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:344,repo/src/requests/adapters.py:344,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,verification_mode,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:345,repo/src/requests/adapters.py:345,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:346,repo/src/requests/adapters.py:346,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:348,repo/src/requests/adapters.py:348,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:350,repo/src/requests/adapters.py:350,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,client_certificate,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:351,repo/src/requests/adapters.py:351,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,client_certificate,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:353,repo/src/requests/adapters.py:353,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,client_certificate,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:354,repo/src/requests/adapters.py:354,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,client_certificate,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:355,repo/src/requests/adapters.py:355,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,client_certificate,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:357,repo/src/requests/adapters.py:357,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:360,repo/src/requests/adapters.py:360,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,client_certificate,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:362,repo/src/requests/adapters.py:362,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,client_certificate,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:404,repo/src/requests/adapters.py:404,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:406,repo/src/requests/adapters.py:406,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:408,repo/src/requests/adapters.py:408,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:409,repo/src/requests/adapters.py:409,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:412,repo/src/requests/adapters.py:412,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:416,repo/src/requests/adapters.py:416,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:417,repo/src/requests/adapters.py:417,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:418,repo/src/requests/adapters.py:418,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,verification_mode,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:419,repo/src/requests/adapters.py:419,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,verification_mode,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:420,repo/src/requests/adapters.py:420,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:421,repo/src/requests/adapters.py:421,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:422,repo/src/requests/adapters.py:422,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:424,repo/src/requests/adapters.py:424,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,client_certificate,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:425,repo/src/requests/adapters.py:425,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,client_certificate,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:426,repo/src/requests/adapters.py:426,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:430,repo/src/requests/adapters.py:430,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:431,repo/src/requests/adapters.py:431,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:438,repo/src/requests/adapters.py:438,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:439,repo/src/requests/adapters.py:439,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:440,repo/src/requests/adapters.py:440,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:441,repo/src/requests/adapters.py:441,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,ca_bundle_resolution,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:443,repo/src/requests/adapters.py:443,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:444,repo/src/requests/adapters.py:444,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:445,repo/src/requests/adapters.py:445,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:446,repo/src/requests/adapters.py:446,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:447,repo/src/requests/adapters.py:447,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:451,repo/src/requests/adapters.py:451,repo/src/requests/adapters.py,repo/src/requests,,,2,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:453,repo/src/requests/adapters.py:453,repo/src/requests/adapters.py,repo/src/requests,,,1,True,True,0.93,singleton,pending,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:455,repo/src/requests/adapters.py:455,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:458,repo/src/requests/adapters.py:458,repo/src/requests/adapters.py,repo/src/requests,,,2,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:460,repo/src/requests/adapters.py:460,repo/src/requests/adapters.py,repo/src/requests,,,2,False,True,0.93,consensus,not_required,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:462,repo/src/requests/adapters.py:462,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:469,repo/src/requests/adapters.py:469,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:470,repo/src/requests/adapters.py:470,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:471,repo/src/requests/adapters.py:471,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:472,repo/src/requests/adapters.py:472,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,ca_bundle_resolution,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:475,repo/src/requests/adapters.py:475,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:476,repo/src/requests/adapters.py:476,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:477,repo/src/requests/adapters.py:477,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:54,repo/src/requests/adapters.py:54,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,ca_bundle_resolution,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:634,repo/src/requests/adapters.py:634,repo/src/requests/adapters.py,repo/src/requests,,,1,True,True,0.93,singleton,pending,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:639,repo/src/requests/adapters.py:639,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:640,repo/src/requests/adapters.py:640,repo/src/requests/adapters.py,repo/src/requests,,,1,True,True,0.93,singleton,holdout_confirmed,False,,True,blind_agent_result
T5_real_repo_requests_tls_audit,real_repo_tls_audit,T5_real_repo_requests_tls_seed01_blind,seed01,G3,T5_G3_seed01_agent01,agent01,,,,repo/src/requests/adapters.py:651,repo/src/requests/adapters.py:651,repo/src/requests/adapters.py,repo/src/requests,,,3,False,True,0.93,consensus,not_required,True,implementation,True,blind_agent_result
